SalesID,SalesPrice
6256995,32578.399556938162
6256999,22744.26476109829
6257009,34557.613570448455
6257010,31849.427855530208
6257013,23223.33621713586
6257016,23893.135497543386
6257022,33619.517378927405
6257031,37619.36126089225
6257034,36884.83790230639
6257037,43356.95632983475
6257040,59272.98314956886
6257041,53181.19532342443
6257042,43399.720764724756
6257055,20244.657941978472
6257064,37038.88728704315
6257065,32131.174068986573
6257067,35165.293735869396
6257069,47448.538242152994
6257074,36143.135968134025
6257077,37025.832740316095
6257078,37855.53407146044
6257082,42557.034220084555
6257083,42737.659220084555
6257087,72521.11753529949
6257090,46503.96749464322
6257092,55520.45629580042
6257094,70144.785794124
6257095,70939.25703377617
6257096,69863.61696295519
6257097,59643.60836299365
6257103,45801.32056225713
6257105,54497.975483068076
6257106,54225.58824966594
6257107,54076.12394564135
6257111,55813.012818410745
6257117,51634.1302958348
6257125,64924.91636962624
6257141,20433.484793016585
6257258,13656.925865688105
6257263,17029.07589001033
6257276,33826.745809736945
6257288,19867.42411244698
6257290,15560.586015927296
6257296,62051.923153082505
6257299,60868.05223598791
6257316,55844.087435773305
6257317,67624.73647204405
6257319,61108.638127191436
6257321,50483.81854887898
6257322,56363.04656798359
6257335,39118.8156542997
6257408,11449.450143894248
6257410,14193.01184724475
6257414,12913.817193937832
6257423,10100.507289859264
6257451,10770.959552326325
6257452,9987.625867553497
6257454,10388.377097198822
6257460,12296.584676149014
6257461,11786.165369900566
6257474,8656.984292914185
6257475,8883.543411330596
6257477,9024.592699593839
6257479,8612.210926016201
6257481,9201.528863846868
6257488,10529.32573481851
6257494,10494.120722929383
6257496,10182.179180532154
6257504,8371.30795967019
6257508,10178.883449989906
6257509,14136.875512038483
6257515,8866.912647295861
6257527,7822.510334844893
6257528,8013.515187179952
6257533,10108.967352337797
6257536,10148.567445453507
6257537,8945.654377302693
6257538,8335.317385218412
6257540,7936.233113616914
6257541,11027.070001924812
6257554,9260.601219656673
6257556,8764.748596497242
6257561,9780.149890577832
6257572,10626.020441493061
6257573,10451.215790465982
6257574,10473.23752549265
6257577,10536.842613278654
6257582,8714.298168187384
6257583,10604.763013302483
6257587,12687.723054041347
6257594,9298.530124974783
6257598,10348.899667632202
6257602,10766.337244352868
6257613,10361.619966559494
6257614,10783.266382514543
6257618,10604.763013302483
6257622,10296.881768611467
6257625,10584.752446931725
6257634,10690.038652319901
6257638,10226.583547783915
6257649,8741.539307362875
6257652,8977.293644983756
6257667,8395.975160349326
6257676,10901.831309098801
6257678,10728.199004870521
6257679,8593.624062783108
6257686,11035.00866250837
6257698,11200.688341106179
6257703,11979.993877139314
6257704,11866.826731784673
6257708,10454.84343478701
6257709,10911.559140327596
6257710,11094.123631968736
6257711,10697.395932584786
6257722,10573.472463164248
6257725,10728.199004870521
6257731,8530.77074677465
6257733,10750.96427095866
6257743,11922.466856827758
6257748,15643.082924890996
6257752,12332.796885583459
6257753,11646.250888943836
6257819,20013.063388852075
6257821,16039.443210897298
6257822,16413.65099764959
6257825,14429.170552610227
6257828,23006.845083170036
6257831,14108.065555767758
6257838,20794.54014792229
6257839,23139.42582872269
6257840,21642.67909168252
6257853,27154.535913583317
6257855,29041.40148420541
6257857,33726.048940497705
6257898,30078.395806606055
6257906,24928.775364179986
6257907,27286.42987731222
6257912,41377.83220714217
6257913,33385.070908861686
6257917,31818.706886401353
6257926,36669.27655146529
6257936,34016.34922688788
6257942,27958.945211243
6257948,20774.093106390515
6257954,42321.52617837025
6257967,31901.21813978888
6257979,37980.98597303753
6257986,45544.60868749414
6257992,37888.95295488609
6257993,38399.35199937232
6257994,37888.95295488609
6257996,54728.899756353894
6257997,59811.38167391314
6258011,49588.57422102022
6258015,49533.74714101687
6258026,54666.93139933176
6258044,53191.686543632786
6258061,39771.142544836905
6258063,57895.560652667875
6258064,53672.385442891
6258067,29957.930250595207
6258070,36927.22386934643
6258076,19047.347112312138
6258090,13641.31947711488
6258095,12164.567752578736
6258097,11017.817166506711
6258099,10936.119576894376
6258110,11248.738287888153
6258113,11012.696792218334
6258116,11721.084372029123
6258118,11381.616493076122
6258120,12094.162924064241
6258125,11083.529359993947
6258127,12364.056402914037
6258128,12658.66754403651
6258133,12278.067683686926
6258136,12464.533863200766
6258163,12044.453412484207
6258168,12966.481061121307
6258174,20986.033822094
6258177,12024.749330251363
6258178,12650.738535082477
6258180,12328.965873517158
6258182,13347.789935226861
6258187,13098.108508482832
6258200,15582.778483593702
6258201,16166.40356096199
6258214,14746.749984350687
6258219,18199.720602193418
6258224,14552.324649207003
6258226,13642.844238916809
6258229,16881.92198529296
6258232,17725.679817541255
6258234,16719.989667678816
6258237,17342.055140178283
6258249,18077.245136936508
6258250,21592.417017251377
6258252,17341.06351981352
6258255,19251.078760565848
6258269,18287.401721951137
6258270,19194.592373178722
6258272,19954.817300151546
6258273,19373.011349340653
6258274,19134.62926430337
6258277,18063.308317739025
6258279,18813.140041780858
6258285,18658.88480448327
6258289,13110.030751337856
6258291,12597.141945102325
6258305,14026.877441641278
6258310,15978.224311770315
6258312,17055.511374112426
6258313,17089.1331084636
6258315,17055.511374112426
6258317,17934.717994663406
6258318,17955.772373975356
6258319,17713.02807155506
6258321,16151.14717795856
6258322,20280.70367244368
6258326,20066.65765670209
6258327,18681.649314254282
6258330,21093.107302490775
6258334,18688.545189083794
6258336,20860.769884908714
6258338,22835.027208592637
6258364,27561.963183638687
6258365,28948.885079725056
6258366,16355.555228281071
6258368,16420.172498649794
6258370,15982.72784732869
6258376,15688.401124484148
6258385,18308.567434869583
6258386,14206.016897749802
6258388,17480.23484374529
6258389,18066.775946244197
6258393,19795.90533692314
6258412,18814.396131805817
6258420,18909.581770644254
6258425,12105.343977618677
6258429,20256.159141332788
6258444,18405.573704307164
6258449,19618.662898580173
6258451,20690.747495108946
6258471,17813.143136134386
6258478,22556.928242715036
6258479,23865.877631355575
6258487,24173.58173061888
6258495,32770.81476632029
6258496,28877.567359669913
6258500,38961.879071113784
6258503,46541.68399194116
6258504,45856.87310736005
6258506,18267.92151648642
6258508,19839.879598292406
6258517,20310.169187574964
6258523,20020.595281173337
6258528,20215.049172494004
6258531,20308.1365138522
6258533,18810.77206899306
6258539,19839.513969432697
6258541,20420.156866398287
6258542,21159.988128024324
6258545,20435.38285552802
6258564,20930.392580952754
6258565,20930.392580952754
6258566,20883.04273151818
6258567,20799.97021822776
6258568,21080.900954158496
6258569,19003.15278294332
6258578,24559.951114706553
6258579,24576.035030790466
6258585,24421.13881589425
6258586,19456.62123374454
6258587,25332.36380348294
6258588,24576.035030790466
6258590,25199.488379828093
6258596,26320.259356656414
6258599,26580.621146810223
6258601,26340.44189464007
6258602,26096.220895117956
6258604,26340.44189464007
6258612,18630.18793051204
6258615,21080.900954158496
6258622,24404.759466077405
6258624,24808.240076155467
6258625,24612.714011531945
6258627,28765.225107988845
6258631,25912.732817931716
6258635,26265.469351340096
6258636,27972.787743125016
6258638,19544.833603761865
6258639,26041.43088980163
6258640,26517.749332989613
6258641,19074.997093050355
6258642,26041.43088980163
6258662,22572.774290864367
6258692,22290.54959245648
6258695,28228.392781592767
6258696,30776.513649244203
6258699,17422.576026471157
6258707,21095.69087433884
6258718,21637.409738953855
6258721,26629.348567132045
6258722,24351.996569252005
6258724,23988.81299792674
6258725,23988.81299792674
6258728,24716.60678730641
6258730,28531.595751214416
6258732,19718.516723732137
6258733,24716.60678730641
6258737,24664.85339364125
6258738,24716.60678730641
6258739,24716.60678730641
6258740,24085.469556592572
6258741,24716.60678730641
6258745,27233.35342121012
6258749,26904.392816011816
6258751,27003.797577916586
6258754,29340.13238408338
6258756,27003.797577916586
6258760,31062.809552856816
6258761,27003.797577916586
6258765,28531.595751214416
6258768,27253.499957580258
6258771,37439.21029868824
6258773,54553.77571486075
6258774,54553.77571486075
6258775,26320.259356656414
6258782,27113.044498608546
6258784,27281.60283928318
6258787,26643.114992731455
6258788,28433.282801559788
6258789,27281.60283928318
6258799,26717.2148975036
6258811,20566.162420240373
6258880,8558.20413076411
6258887,18780.254376041914
6258893,63221.05053434418
6258900,27495.099376036338
6258906,27693.004335295496
6258908,28023.619838198814
6258910,30501.61083011685
6258917,27693.004335295496
6258939,28490.423266104382
6258941,29719.94614135826
6258948,26512.20075794556
6258953,28420.862571318117
6258956,20413.86518557283
6258957,28891.310479801534
6258964,25832.37392336551
6258966,25832.37392336551
6258967,26758.83758837697
6258968,27693.004335295496
6258969,25788.89444710991
6258972,27693.004335295496
6258977,28420.862571318117
6258980,27410.365852903178
6258982,27925.89455717372
6258985,25343.641007195798
6258989,28856.26344856125
6258990,27855.615708123696
6258992,28117.22285098083
6258993,28117.22285098083
6258994,27855.615708123696
6258997,28804.805115227915
6259009,28142.690223911857
6259010,7104.964264901764
6259014,69240.96011858154
6259015,31886.270667571323
6259017,30173.945527344546
6259024,30194.008552554627
6259027,30600.03113059859
6259030,29215.052949808247
6259035,30257.05679816867
6259036,27766.869724863634
6259039,29760.49202794936
6259046,27078.795692204098
6259047,29947.693712340184
6259054,28830.846781894583
6259063,27275.4454914617
6259064,27395.304784533237
6259070,17624.5152410745
6259071,17242.31446876996
6259076,28822.08706404423
6259079,27013.838348604553
6259080,27395.304784533237
6259082,27013.838348604553
6259084,32204.377655643846
6259086,27013.838348604553
6259089,27112.67076618697
6259090,31729.64638067779
6259092,29436.9763496422
6259094,27102.52882479503
6259098,26720.831665588514
6259104,26720.831665588514
6259106,29441.485685031075
6259108,27133.697641676095
6259112,27877.00320023114
6259122,28681.784349229205
6259126,29536.251524528587
6259128,29536.251524528587
6259130,30633.909030325663
6259133,28952.48543735676
6259136,28952.48543735676
6259146,29750.05472084782
6259151,29724.013054181152
6259159,26406.243069409094
6259165,27787.417766471634
6259166,31906.082294307434
6259172,19780.590920123075
6259174,29358.903333848277
6259176,29719.94614135826
6259178,28494.7505964491
6259184,26864.440236540424
6259193,11754.723639728863
6259219,11831.270221887677
6259220,12026.05876616611
6259230,12442.427632615976
6259238,12068.46192173195
6259240,12750.654119755802
6259247,25167.777805941267
6259248,31670.76167956164
6259251,27049.310435866162
6259252,32006.73306327999
6259253,26982.48169006739
6259259,31045.438128350906
6259260,31045.438128350906
6259261,31045.438128350906
6259262,31052.824491987274
6259264,31052.824491987274
6259265,30804.72345256722
6259268,26569.60960043139
6259269,32006.73306327999
6259270,26396.815482784332
6259274,26569.60960043139
6259276,30624.41148751261
6259281,32628.46620629796
6259286,17967.752438694773
6259287,32138.186001800128
6259292,30090.494305032626
6259293,31156.54280839223
6259296,29972.16977780744
6259312,29134.86033266451
6259324,62135.79258317167
6259328,28206.20851073119
6259341,12737.52621897044
6259349,49871.603608266
6259352,12626.644791074938
6259356,12264.425660430254
6259373,13830.842471828782
6259377,13830.842471828782
6259391,14042.39280219587
6259392,44900.32211799843
6259401,16597.78148859762
6259402,16784.585159427996
6259403,16786.36070006383
6259405,78573.23528462423
6259408,29614.237640744075
6259413,30760.687840599003
6259420,27612.31780635515
6259421,30995.379758883453
6259424,26596.568143747812
6259425,29854.982941396265
6259437,31602.65305854813
6259443,17242.31446876996
6259447,70798.29615219605
6259448,68995.82362472353
6259449,67743.95936781816
6259454,70511.05712192212
6259455,74323.6565276044
6259456,69395.46050113242
6259487,13239.122909538142
6259488,13486.090417446114
6259507,12955.458689745068
6259510,12986.920978342403
6259511,12986.920978342403
6259516,14042.39280219587
6259517,13562.923469257352
6259519,14373.109724162792
6259535,14513.602963808351
6259536,13063.4923305583
6259537,13277.850437123077
6259540,13418.738917515235
6259560,26702.003537854693
6259561,30086.977539166903
6259564,27542.478931607613
6259581,73912.95477433578
6259629,49065.62077448374
6259641,14450.099177663942
6259644,14812.186411610548
6259652,13253.431282515001
6259654,47865.09137903159
6259676,45329.37779696858
6259732,27093.058636651655
6259739,8868.807796814805
6259743,8882.255711676667
6259745,13071.251239136107
6259823,17663.176090346275
6259826,20802.324150468987
6259827,20252.373172170966
6259830,20713.760565480352
6259846,22015.827043711473
6259848,24778.921802554694
6259849,20471.408515912197
6259850,21521.931412000547
6259860,20500.24512035102
6259882,28146.49168908148
6259884,29974.335455673503
6259892,27529.910264932958
6259894,27555.749821865582
6259897,36162.9684082365
6259898,27030.359454975813
6259917,12614.06785828583
6259938,18670.17465842205
6259946,17544.128064530927
6259947,18132.53321147806
6259948,17407.628828676912
6259952,18456.24304207789
6259954,18132.53321147806
6259956,17362.831854011998
6259957,18067.022185535046
6259959,27438.08986985022
6259960,19174.625418688207
6259971,18346.344427000382
6259978,18204.648596093444
6259980,18204.648596093444
6259982,28659.048905772586
6259983,28659.048905772586
6259984,16647.79101629687
6259995,19936.234536218275
6260084,16278.070136794297
6260087,14113.762232172498
6260093,12170.7595157734
6260175,27719.404228760766
6260194,27238.443971895078
6260195,25113.208986849007
6260484,56566.82894647053
6260518,26825.7142142194
6260525,34098.30189622556
6260527,29173.11531431255
6260532,30454.63607632048
6260533,31463.81790389907
6260546,33803.40525574571
6260551,37123.67482170607
6260553,33883.3924049699
6260555,36973.01236924196
6260695,18452.41781538764
6260699,18773.567496136347
6260703,16395.183329412972
6260704,19493.641937568795
6260705,19089.238490600823
6260706,20912.3140821508
6260709,20011.032273110446
6260732,37010.42095840606
6260733,37287.593182423865
6260739,39409.437685272234
6260742,35853.62626424788
6260744,35484.619382810175
6260747,37771.858458406066
6260755,31412.74795987755
6260757,32229.188310367863
6260758,35455.321900094976
6260760,42386.89698791415
6260763,48579.35795036931
6260767,29458.176983970294
6260780,28682.61936708401
6260786,28778.52397983842
6260790,31720.278720405582
6260792,31674.074211890944
6260794,31965.84340802097
6260808,16480.25263549272
6260809,14016.716030680565
6260820,16251.603928703607
6260874,14178.59663341241
6260877,12564.479797606964
6260879,15862.493320697842
6260887,18042.858420858633
6260906,34387.91572980132
6260921,45302.10984667992
6260925,28439.273703980132
6260947,35867.99954485228
6260951,15935.384706286364
6260955,15360.174177303754
6260960,17978.866738603076
6260965,15259.221881029767
6260970,17565.055915244888
6260976,18263.56241722244
6260980,15613.520391511542
6260981,17092.45756158401
6260984,17150.585950609846
6260998,20657.09359144682
6260999,15259.221881029767
6261005,18162.582713070813
6261012,15322.068317711703
6261013,19698.033917007768
6261014,19698.033917007768
6261016,20688.378731959903
6261021,19713.146848547687
6261023,21224.25353644249
6261026,18284.262264451234
6261041,16671.597455648927
6261042,17183.028110398973
6261057,18410.294556864985
6261063,16889.288759593524
6261065,19995.903514449376
6261069,18088.60107615768
6261071,19871.15198651865
6261073,20743.058376414607
6261090,36709.53316017002
6261091,38539.67820036487
6261101,45723.68480719486
6261102,29050.71846330932
6261131,22847.417301519523
6261133,23093.44788266224
6261298,30332.84194644851
6261301,29275.36279779704
6261302,30308.186406667963
6261310,30456.966166102717
6261313,27858.75572570546
6261317,29502.845839969035
6261321,31851.549918497512
6261323,30218.046699587216
6261326,28471.63507899405
6261327,33088.186935760496
6261356,12100.358128636584
6261462,13052.918553916954
6261463,17569.564390470645
6261467,14898.439454744603
6261477,16691.41157256057
6261495,14061.83365954254
6261497,13763.970016547464
6261560,13700.445671538331
6261561,13174.984961058482
6261566,12950.386239749245
6261567,12892.257695030075
6261575,14037.866775115335
6261580,13657.361357732292
6261584,15507.998810924944
6261595,15559.769644258278
6261597,16268.418297140484
6261599,15559.769644258278
6261608,14618.95119215094
6261641,20548.406457878205
6261650,28329.164010600256
6261655,16457.45048688015
6261658,16869.49327586926
6261660,19161.827409212518
6261789,29814.114772191057
6261800,45285.47597151609
6261802,46207.06595909896
6261823,36611.19568200548
6261845,18754.439478778873
6261855,16595.985100039274
6261856,17156.147068381393
6261904,14918.314767871014
6261952,29271.987050897238
6261964,31197.84935421971
6261968,33126.43589874888
6261975,31051.240209864733
6261988,40804.98439484435
6261990,42138.75960827902
6261999,43875.36321253136
6262032,33175.676957479736
6262035,36802.35947757402
6262038,36244.25814502975
6262042,35627.499701933
6262046,35808.26893270223
6262048,36286.01636265754
6262082,42312.15967737423
6262095,45756.83277018054
6262096,26905.072143049667
6262114,49306.49565532648
6262123,24049.94612545285
6262129,29976.06048669469
6262136,30888.7602304447
6262153,17205.616040768226
6262188,23716.19376491685
6262190,23960.66566243335
6262193,24298.813961744334
6262226,14907.879278565693
6262228,15592.91631108652
6262236,19778.89006713395
6262240,20988.516337543428
6262242,21535.1929627117
6262246,18752.358612468546
6262265,32448.205245272868
6262267,34680.477070536625
6262271,35120.12503504193
6262276,31345.648439271306
6262314,17279.005322761648
6262319,12874.478403111336
6262323,15406.316101820252
6262332,13383.505669093192
6262343,28680.835051480222
6262348,46418.872620103604
6262355,20801.25753305332
6262367,49474.10452603309
6262375,54288.885619122986
6262382,54767.5914433233
6262393,54374.305437050156
6262396,20733.094874497903
6262399,51023.11219197826
6262401,57417.84526577429
6262410,26676.705416675548
6262430,61429.752368049674
6262436,64535.72234202565
6262516,33058.397397697445
6262517,27493.957754384406
6262571,14032.204292575692
6262588,28568.92874915118
6262612,16447.2871334595
6262617,14820.859230853424
6262618,13976.574264175366
6262620,19664.081258341255
6262646,18494.29578833559
6262648,21169.2922670993
6262661,30133.27808496814
6262676,28778.923947560113
6262688,19752.53101910494
6262783,16398.684391239774
6262812,26856.946049491165
6262825,31930.867147048215
6262833,28288.212083163224
6262836,31155.417951544496
6262840,24108.48958034784
6262841,30535.70196572218
6262842,29873.99450427024
6262891,22161.915193058576
6262897,22025.55439045361
6262898,22132.888231082212
6262907,21885.808178332394
6262913,21803.77778695977
6262938,33818.45352650016
6262947,41945.21972130467
6262953,46866.68651991863
6262955,45033.76947873398
6262972,36318.64074629361
6262976,46894.90090335333
6263001,26596.946347147004
6263012,24019.243296526533
6263039,40829.042957106416
6263044,38156.41638084279
6263050,39933.44638617242
6263054,31658.026522968896
6263062,36929.86575601901
6263070,53065.19179247359
6263076,49827.02207665522
6263081,48040.87612417776
6263122,24782.31715303605
6263133,30668.251547641634
6263134,29912.18686307215
6263135,30439.764006791964
6263144,30764.74883604388
6263145,30764.74883604388
6263151,32023.782894305874
6263156,29794.69300200144
6263160,30859.981329276874
6263173,15065.883128901653
6263174,29491.504624353118
6263231,33802.728830529755
6263232,42104.80102085235
6263234,49918.21762381515
6263311,34671.6691805721
6263314,38443.98549054809
6263320,36148.24582069977
6263323,43289.99834276202
6263345,16797.134230949006
6263388,35672.42146910705
6263396,40402.00318139463
6263404,39715.667535336106
6263405,39309.69923368686
6263406,39331.693649874374
6263410,43888.36351491431
6263411,43563.49280046793
6263416,31845.922479519748
6263450,26774.123733022738
6263467,37521.117390898144
6263471,35231.50116476017
6263474,32366.283608416106
6263475,45235.31249982957
6263478,22213.124588618008
6263486,51840.5960467084
6263487,51415.08477085779
6263496,21341.33751578202
6263503,25291.975741537593
6263534,29721.392154210167
6263537,26089.555674105308
6263544,21436.54315863875
6263612,15269.745801005052
6263615,16894.637147875343
6263616,12091.258830902832
6263618,15345.076394118867
6263620,13614.757054189471
6263623,13989.053274511865
6263628,13428.679783784755
6263633,14555.380603980642
6263634,14473.623843261998
6263635,13549.687773934871
6263640,12854.3523288502
6263650,18134.546875273852
6263667,14234.488676501302
6263671,31346.721626208764
6263675,24606.432313241905
6263676,33375.358152639536
6263698,17182.886390614574
6263707,14629.786877994839
6263781,29859.11451024998
6263796,21174.597928565297
6263799,21537.30115954391
6263815,22235.92877188834
6263821,23910.43478382642
6263824,21693.581096969974
6263825,22041.897540851387
6263826,22297.92758317748
6263828,22350.844249844147
6263835,22373.215065405224
6263836,20499.024733723654
6263839,27996.276423095307
6263840,37077.17546084806
6263941,18611.547145475844
6263948,20052.91517815773
6263949,21675.853314204505
6263951,18599.649291367394
6263953,19263.42542689149
6263987,29055.141134396654
6263998,11709.842875793816
6264008,14396.924821932294
6264010,13997.078383750379
6264012,13098.093407474018
6264023,38447.12018468474
6264026,39727.28187739142
6264031,34875.57619130956
6264032,38958.516760598875
6264057,21159.275261885377
6264064,29583.492206662737
6264068,28890.072626275174
6264101,33131.583016065895
6264103,40801.35651301528
6264106,39337.82357204629
6264128,14411.563446570854
6264137,34502.10938124156
6264157,34522.75935218564
6264166,37690.30951855761
6264168,33316.757567906396
6264179,32392.739680394
6264182,34732.19029186327
6264192,34536.782984709644
6264193,33021.707587246136
6264202,43535.0924801248
6264217,48191.45667836206
6264220,53488.44906748133
6264264,17883.034363531355
6264285,19954.83011756905
6264287,15310.099710296889
6264288,25659.936264511627
6264313,17317.66998041882
6264322,19182.148246436656
6264326,21960.596862888033
6264329,17321.71482725492
6264337,23860.555022131404
6264339,25081.555511159808
6264340,19885.943870793675
6264346,10448.911330445868
6264348,12287.886502203935
6264350,10425.790780910263
6264359,7882.866401540066
6264378,32047.119236359307
6264382,39503.79581910842
6264387,45819.923867938676
6264388,46368.469126559365
6264393,26101.77898755656
6264398,27304.813155186323
6264416,25594.569564755424
6264492,42705.556584298465
6264502,44921.52943391262
6264506,42722.35812323641
6264509,43914.92719134095
6264510,26551.743407091708
6264511,27086.50008509722
6264516,40652.07329349358
6264520,44195.18094704144
6264521,45958.085108050145
6264524,19239.950556115997
6264574,20550.613836202872
6264578,30902.702058454965
6264586,20740.034659988705
6264588,28986.257552389132
6264589,28925.48493121945
6264591,20577.685189096035
6264606,46947.82447234493
6264610,46701.25599233814
6264612,47981.07790600277
6264615,48155.13335015013
6264620,20905.096091482672
6264623,48371.725811691496
6264631,48164.021620784726
6264639,49237.843897736966
6264646,57554.28251920004
6264649,56629.196796986755
6264650,58686.750982030295
6264657,58582.36202554904
6264675,33021.9903844865
6264676,32200.48113614047
6264680,33418.50108863968
6264681,33244.572517211105
6264682,36895.50966643348
6264685,40585.46535551867
6264687,39583.56545113524
6264693,38769.1477895494
6264702,47706.39501482958
6264706,42904.964787297446
6264714,35847.05081687319
6264717,9184.962160222172
6264720,11819.29867998097
6264722,11771.12861408672
6264726,6674.349274469426
6264727,12579.466935820457
6264729,9184.962160222172
6264730,12806.077675978991
6264731,9148.30706762958
6264738,10060.600885912489
6264744,19233.195463685526
6264746,17235.55883862869
6264748,20681.449179368105
6264749,17126.118740918955
6264750,16612.334854446166
6264751,17859.761562567433
6264752,18927.074131471385
6264757,71461.61954676517
6264762,15419.64515812032
6264763,16969.871242765446
6264772,16489.510929634092
6264773,17858.73959994684
6264777,18353.221252125946
6264786,17497.987552630548
6264791,18644.70341683497
6264796,17043.54631474262
6264797,17495.94488623799
6264799,19831.4310048182
6264815,15322.845880600455
6264825,16472.54664391981
6264826,20472.386946945386
6264829,19958.12700088337
6264830,21750.293765588893
6264836,21182.993535228736
6264843,20445.83227326939
6264845,18813.78130700354
6264880,24420.180186303965
6264881,24326.97261417549
6264888,29385.039353599226
6264894,27405.27234907705
6264906,30226.157428366692
6264922,24110.64893630397
6264942,12667.06635341997
6264946,16191.354025114537
6264950,14847.595799931278
6264981,25702.09256701126
6264993,30205.3690906103
6264994,26242.011221975914
6265003,31416.226137983107
6265013,32873.90567882205
6265018,46458.500051266965
6265037,14247.705438235094
6265050,25327.962541349963
6265072,17368.243542169042
6265086,19342.259075236805
6265092,21431.14526606911
6265106,51792.78922928207
6265111,57186.864154024086
6265115,62916.17969703907
6265147,33303.01996409868
6265150,33940.660554625
6265172,15382.519345939878
6265174,16608.686350702148
6265177,17322.458494920797
6265180,17046.448176151745
6265181,16196.057446995988
6265184,16108.48994999211
6265185,16959.90722256675
6265200,26446.701595886483
6265218,16602.48164403624
6265219,16680.413487703994
6265275,36587.77676454737
6265278,41063.23911715789
6265280,35131.69763463447
6265281,46891.35252475423
6265292,12914.082916908288
6265299,31493.286075035343
6265305,40753.20962377309
6265313,47688.69022195126
6265323,12622.812892839014
6265324,10194.665916412503
6265325,13598.94760073625
6265329,12424.71396978387
6265336,11001.71902795132
6265344,15182.608336880852
6265345,14640.611361865469
6265351,14907.505763307034
6265354,16401.45474712481
6265364,20530.950532279774
6265366,19140.237168047388
6265371,22148.876666150474
6265465,16195.627256026783
6265467,11147.132911611494
6265472,15185.019628361031
6265473,14160.917900164877
6265494,42956.42197987948
6265496,36879.79711831211
6265515,34277.79961336607
6265519,36817.92363506974
6265521,33286.18938706305
6265529,33577.62891201804
6265531,34503.38201374433
6265544,36596.249876053575
6265546,39383.81368427325
6265554,36566.58783596864
6265561,36807.48557460341
6265562,37685.542454997274
6265567,46942.28085999146
6265570,43297.02940376402
6265572,41137.081949902094
6265577,51092.41295173303
6265582,60812.275768504325
6265586,53339.13030719749
6265647,21202.962627367404
6265655,20146.164474752288
6265658,20787.270219824037
6265668,17010.91051267919
6265671,47441.540156942734
6265673,11693.338820745603
6265675,11547.925538030513
6265683,11468.046882691584
6265685,10755.82512137327
6265686,10453.61263193889
6265687,11157.331817919969
6265699,12681.807531800727
6265703,12779.086797831285
6265708,13769.020600322654
6265716,11644.906756846096
6265719,13341.228352056598
6265720,12152.766343353442
6265721,12603.52284293975
6265726,20968.002951612005
6265735,18373.01623429806
6265740,33153.17029969449
6265754,30161.666181717
6265759,37089.02060065182
6265760,33803.581788609226
6265770,39453.17863941081
6265781,31642.091700491706
6265790,29188.75716074753
6265800,9185.87947366895
6265802,9709.563003581385
6265803,9110.95923255666
6265812,12071.648287750259
6265815,12065.802640342112
6265818,10076.624411638197
6265821,13015.00847443857
6265832,10600.417627769119
6265834,10080.243346283696
6265849,15049.253034751198
6265872,40658.889500968166
6265914,19452.14202162572
6265916,19237.781262229124
6265919,23561.10183655499
6265990,32484.261092245935
6266000,14882.654690843643
6266003,16004.081977435004
6266005,15879.251902131751
6266008,16279.222669965271
6266009,16235.294563070911
6266012,29620.44084140833
6266013,29495.138527847164
6266014,29594.389472838062
6266022,27890.100977960527
6266023,28789.44525344983
6266032,30084.935370497267
6266035,28952.35431757215
6266051,18038.46000459921
6266058,17706.819504039395
6266061,18890.35132115047
6266064,18797.88694651395
6266077,17486.93708473432
6266081,18083.093839371413
6266082,14896.650617881993
6266085,19347.21249639593
6266086,17992.218999202083
6266088,18072.25207904308
6266094,22220.649634056175
6266095,19853.230824526785
6266181,29725.733202018997
6266191,17071.280653455575
6266195,15036.275557761506
6266196,14877.166975932258
6266203,13765.50468797619
6266205,12029.462244018167
6266207,13765.33456275827
6266208,18680.1751978982
6266213,17827.582621235382
6266214,14962.32189415225
6266219,16917.181722630634
6266220,15424.29749364511
6266231,20758.615724274005
6266234,23677.357106499665
6266235,22986.50911290399
6266238,24934.04769709457
6266241,28674.468503470336
6266245,13536.898179872293
6266254,33206.907789773315
6266259,34260.911683802304
6266260,38921.01103709729
6266262,42758.11389679936
6266267,38481.910239796765
6266272,16969.346758961692
6266276,12040.749078528686
6266312,11957.123440581214
6266321,12604.583542919067
6266323,12531.239202439858
6266332,14125.62705131126
6266334,13130.450207687047
6266350,29463.583934629765
6266351,26511.542010889436
6266352,30822.73637539309
6266399,23827.06863278275
6266402,31358.619540241565
6266417,30161.092389862508
6266436,29598.749376874555
6266439,31111.789714634167
6266440,29598.749376874555
6266447,29726.879931697553
6266459,30381.49256481304
6266460,26330.80745417649
6266462,35355.234688380755
6266514,28152.81240293047
6266524,35094.70230593924
6266535,18919.836969516607
6266543,26116.194771304763
6266583,26337.71126368901
6266720,39498.147236739445
6266759,21902.11526227447
6266774,17401.48523307562
6266775,18209.081742220133
6266777,20186.5467303135
6266780,23805.562360745116
6266821,28444.255522357544
6266838,32940.31881063621
6266843,29009.43265900784
6266844,33715.78370234194
6266848,33860.27245137865
6266851,33233.7545341403
6266853,38352.99762482208
6266863,36732.259101192925
6266865,36471.49478664518
6266871,27800.829115811903
6266881,37208.3782833729
6266883,20851.96071584752
6266884,18790.54175988565
6266891,18856.579893054317
6266938,41206.77779728199
6266947,33208.14800694511
6266948,31326.357070681952
6266983,46274.28226968604
6266986,44666.33474535226
6266989,46545.35681808815
6266994,46081.95717878752
6266995,46056.18250894608
